"review_id","company","product","review_text","sentiment_label"
"NoorsMummie","Amazon","Electronics","Kindle not so cool I bought this to use only one application. Oh, is it most difficult to get this thing to continuously work! And I still can't get the geek squad program to properly download onto the device. I'm pretty disappointed.","somewhat negative"
"Kooosh","Amazon","Electronics","Not recommended. At all. If you own a tablet or smartphone, you already have one. If you don't, one of your friends/family will give you one of their three spares. These adapters are ubiquitous.While they're not all exactly the same, they all do the same thing. Worth about 2.","very negative"
"Aphreya89","Amazon","Electronics","Good for the money Didn't do all that I wanted it to but it is sufficient for my 8 year old son.","neutral"
"Garden Girl","Amazon","Electronics","Defective. Worked wonderful and fast the first couple of weeks and then just stopped working. I understand that sometimes things are just a defective piece so I logged into Amazon and attempted to exchange it,, but found out the window for exchanging it had closed. I would have attempted to return it sooner but I was out of state for several weeks visiting and helping my daughter who had just given birth to triplets, and so I'd decided I would just wait till I returned home to do it. By the time I got around to it, it was too late. So I totally wasted my money. If Amazon corrects this matter and send me a replacement, I will update my review.","somewhat negative"
"Chula1","Amazon","Electronics","My son didn't like it It was too slow he didn't put any attention to it. Battery didn't last.","somewhat negative"
"vonborks","Amazon","Electronics","Overpriced by 4X This is clearly taking advantaged of Kindle customers who lack a technical understanding of what it is. Go to Amazon and search: AC USB Chargers, many listings starting at two for 7.99.","very negative"
"CHERYL J WATKINS","Amazon","Electronics","Only use this for Amazon Fire tablet This charger FRIED my Kindle Fire, Samsung Galaxy S6, and Samsung Galaxy J7. DO NOT plug your other devices up to it!!! It easily comes detached from the Fire tablet but does charge it. I'm just very unhappy that it killed my other devices. There are young children in my home and they know the difference between Apple and Android charging tips. So they will use any available charging cable they find when needed.","somewhat negative"
"shawahnoquay","Amazon","Electronics","good for listening to pandora. Every time I open my amazon Fire, games pop up. It is very annoying. I have no interest in games. I do not play them. I did not purchase the item for games. I purchased my Fire for reading books, but it is very difficult to get to books. I go through a number of minutes and still do not accomplish the task that I want to do. I would like to know how to take off the games so I can do what I want to do.","very negative"
"Junior","Amazon","Electronics","An excecllent source of information and companion. Alexa has been a very good companion and source of information to anything that she knows...very honest, answers all questions to her own capability.","very positive"
"Mike","Amazon","Electronics","Great tablet for a beginner Bought this for my 8 year old son. This was his second tablet. Just his speed.","somewhat positive"
"HDelbrucke","Amazon","Electronics","Too may preloaded useless apps This Kindle is so overloaded with apps that I will never use. Despite what one of Best Buys' associates said, you cannot remove any of the Amazon apps. The apps take up too much of the memory. I have an I Pad and love but bought this as a backup for work. Unfortunately, it bogs down. I also don't like that Amazon wants access to too much info to set up email, so I won't use this for emails either. I will likely sell it on Craig's List for less than half of what I paid for it.","very negative"
"cjpe","Amazon","Electronics","Buyer Beware! Do not buy this product All I can say, as soon as I opened this tablet it never ever turned on, I was so upset as I've followed the troubleshooting steps from other users online and still it never worked, I fully charged the tablet and tried again and still it never turned on. I had a very hard time at the best buy returning this item; had to spend an hour and explained the situation to them; they never believed me this item came to be defective; after storming out and after a while; they have decided to accept the return and gave me credit for it.I would never buy an Amazon product ever again. piece of junk, bad quality product.Thanks,","very negative"
